item_id,movie_title,genre,genre_enc,release_decade,release_decade_enc
1086,Bloodsport 2 (1995),['Action'],[1],1990,7
1087,Double Team (1997),['Action'],[1],1990,7
1088,Speed 2: Cruise Control (1997),"['Action', 'Romance', 'Thriller']","[1, 14, 16]",1990,7
1089,Sliver (1993),['Thriller'],[16],1990,7
1090,Pete's Dragon (1977),"['Adventure', 'Animation', ""Children's"", 'Musical']","[2, 3, 4, 12]",1970,5
1091,Dear God (1996),['Comedy'],[5],1990,7
1092,Live Nude Girls (1995),['Comedy'],[5],1990,7
1093,"Thin Line Between Love and Hate, A (1996)",['Comedy'],[5],1990,7
1094,High School High (1996),['Comedy'],[5],1990,7
1095,Commandments (1997),['Romance'],[14],1990,7
1096,"Hate (Haine, La) (1995)",['Drama'],[8],1990,7
1097,Flirting With Disaster (1996),['Comedy'],[5],1990,7
1098,"Red Firecracker, Green Firecracker (1994)",['Drama'],[8],1990,7
1099,What Happened Was... (1994),"['Comedy', 'Drama', 'Romance']","[5, 8, 14]",1990,7
1100,Six Degrees of Separation (1993),"['Drama', 'Mystery']","[8, 13]",1990,7
1101,Two Much (1996),"['Comedy', 'Romance']","[5, 14]",1990,7
1102,Trust (1990),"['Comedy', 'Drama']","[5, 8]",1990,7
1103,C'est arrivé près de chez vous (1992),"['Comedy', 'Crime', 'Drama']","[5, 6, 8]",1990,7
1104,Firestorm (1998),"['Action', 'Adventure', 'Thriller']","[1, 2, 16]",1990,7
1105,"Newton Boys, The (1998)","['Crime', 'Drama']","[6, 8]",1990,7
1106,Beyond Rangoon (1995),['Drama'],[8],1990,7
1107,Feast of July (1995),['Drama'],[8],1990,7
1108,Death and the Maiden (1994),"['Drama', 'Thriller']","[8, 16]",1990,7
1109,Tank Girl (1995),"['Action', 'Comedy', 'Musical', 'Sci-Fi']","[1, 5, 12, 15]",1990,7
1110,Double Happiness (1994),['Drama'],[8],1990,7
1111,Cobb (1994),['Drama'],[8],1990,7
1112,Mrs. Parker and the Vicious Circle (1994),['Drama'],[8],1990,7
1113,Faithful (1996),['Comedy'],[5],1990,7
1114,Twelfth Night (1996),"['Comedy', 'Drama', 'Romance']","[5, 8, 14]",1990,7
1115,"Mark of Zorro, The (1940)",['Adventure'],[2],1940,2
1116,Surviving Picasso (1996),['Drama'],[8],1990,7
1117,Up in Smoke (1978),['Comedy'],[5],1970,5
1118,Some Kind of Wonderful (1987),"['Drama', 'Romance']","[8, 14]",1980,6
1119,I'm Not Rappaport (1996),['Comedy'],[5],1990,7
1120,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","['Drama', 'Musical']","[8, 12]",1990,7
1121,They Made Me a Criminal (1939),"['Crime', 'Drama']","[6, 8]",1930,1
1122,"Last Time I Saw Paris, The (1954)",['Drama'],[8],1950,3
1123,"Farewell to Arms, A (1932)","['Romance', 'War']","[14, 17]",1930,1
1124,"Innocents, The (1961)",['Thriller'],[16],1960,4
1125,"Old Man and the Sea, The (1958)","['Adventure', 'Drama']","[2, 8]",1950,3
1126,"Truman Show, The (1998)",['Drama'],[8],1990,7
1127,Heidi Fleiss: Hollywood Madam (1995) ,['Documentary'],[7],1990,7
1128,Chungking Express (1994),"['Drama', 'Mystery', 'Romance']","[8, 13, 14]",1990,7
1129,Jupiter's Wife (1994),['Documentary'],[7],1990,7
1130,Safe (1995),['Thriller'],[16],1990,7
1131,Feeling Minnesota (1996),"['Drama', 'Romance']","[8, 14]",1990,7
1132,Escape to Witch Mountain (1975),"['Adventure', ""Children's"", 'Fantasy']","[2, 4, 9]",1970,5
1133,Get on the Bus (1996),['Drama'],[8],1990,7
1134,"Doors, The (1991)","['Drama', 'Musical']","[8, 12]",1990,7
1135,Ghosts of Mississippi (1996),['Drama'],[8],1990,7
1136,Beautiful Thing (1996),"['Drama', 'Romance']","[8, 14]",1990,7
1137,Best Men (1997),"['Action', 'Comedy', 'Crime', 'Drama']","[1, 5, 6, 8]",1990,7
1138,Hackers (1995),"['Action', 'Crime', 'Thriller']","[1, 6, 16]",1990,7
1139,"Road to Wellville, The (1994)",['Comedy'],[5],1990,7
1140,"War Room, The (1993)",['Documentary'],[7],1990,7
1141,When We Were Kings (1996),['Documentary'],[7],1990,7
1142,Hard Eight (1996),"['Crime', 'Thriller']","[6, 16]",1990,7
1143,"Quiet Room, The (1996)",['Drama'],[8],1990,7
1144,Blue Chips (1994),['Drama'],[8],1990,7
1145,Calendar Girl (1993),['Drama'],[8],1990,7
1146,My Family (1995),['Drama'],[8],1990,7
1147,Tom & Viv (1994),['Drama'],[8],1990,7
1148,Walkabout (1971),['Drama'],[8],1970,5
1149,Last Dance (1996),['Drama'],[8],1990,7
1150,Original Gangstas (1996),['Crime'],[6],1990,7
1151,In Love and War (1996),"['Romance', 'War']","[14, 17]",1990,7
1152,Backbeat (1993),"['Drama', 'Musical']","[8, 12]",1990,7
1153,Alphaville (1965),['Sci-Fi'],[15],1960,4
1154,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)","['Comedy', 'Romance']","[5, 14]",1990,7
1155,Cyclo (1995),"['Crime', 'Drama']","[6, 8]",1990,7
1156,"Relic, The (1997)",['Horror'],[11],1990,7
1157,"Fille seule, La (A Single Girl) (1995)",['Drama'],[8],1990,7
1158,Stalker (1979),"['Mystery', 'Sci-Fi']","[13, 15]",1970,5
1159,Love! Valour! Compassion! (1997),"['Drama', 'Romance']","[8, 14]",1990,7
1160,Palookaville (1996),"['Action', 'Drama']","[1, 8]",1990,7
1161,Phat Beach (1996),['Comedy'],[5],1990,7
1162,"Portrait of a Lady, The (1996)",['Drama'],[8],1990,7
1163,Zeus and Roxanne (1997),"[""Children's""]",[4],1990,7
1164,Big Bully (1996),"['Comedy', 'Drama']","[5, 8]",1990,7
1165,Love & Human Remains (1993),['Comedy'],[5],1990,7
1166,"Sum of Us, The (1994)",['Comedy'],[5],1990,7
1167,Little Buddha (1993),['Drama'],[8],1990,7
1168,Fresh (1994),['Drama'],[8],1990,7
1169,Spanking the Monkey (1994),"['Comedy', 'Drama']","[5, 8]",1990,7
1170,Wild Reeds (1994),['Drama'],[8],1990,7
1171,"Women, The (1939)",['Comedy'],[5],1930,1
1172,Bliss (1997),"['Drama', 'Romance']","[8, 14]",1990,7
1173,Caught (1996),"['Drama', 'Thriller']","[8, 16]",1990,7
1174,Hugo Pool (1997),['Romance'],[14],1990,7
1175,Welcome To Sarajevo (1997),"['Drama', 'War']","[8, 17]",1990,7
1176,Dunston Checks In (1996),['Comedy'],[5],1990,7
1177,Major Payne (1994),['Comedy'],[5],1990,7
1178,Man of the House (1995),['Comedy'],[5],1990,7
1179,I Love Trouble (1994),"['Action', 'Comedy']","[1, 5]",1990,7
1180,"Low Down Dirty Shame, A (1994)","['Action', 'Comedy']","[1, 5]",1990,7
1181,Cops and Robbersons (1994),['Comedy'],[5],1990,7
1182,"Cowboy Way, The (1994)","['Action', 'Comedy']","[1, 5]",1990,7
1183,"Endless Summer 2, The (1994)",['Documentary'],[7],1990,7
1184,In the Army Now (1994),"['Comedy', 'War']","[5, 17]",1990,7
1185,"Inkwell, The (1994)","['Comedy', 'Drama']","[5, 8]",1990,7
1186,Switchblade Sisters (1975),['Crime'],[6],1970,5
1187,Young Guns II (1990),"['Action', 'Comedy', 'Western']","[1, 5, 18]",1990,7
1188,Prefontaine (1997),['Drama'],[8],1990,7
1189,That Old Feeling (1997),"['Comedy', 'Romance']","[5, 14]",1990,7
1190,"Letter From Death Row, A (1998)","['Crime', 'Drama']","[6, 8]",1990,7
1191,"Boys of St. Vincent, The (1993)",['Drama'],[8],1990,7
1192,Before the Rain (Pred dozhdot) (1994),['Drama'],[8],1990,7
1193,Once Were Warriors (1994),"['Crime', 'Drama']","[6, 8]",1990,7
1194,Strawberry and Chocolate (Fresa y chocolate) (1993),['Drama'],[8],1990,7
1195,"Savage Nights (Nuits fauves, Les) (1992)",['Drama'],[8],1990,7
1196,"Family Thing, A (1996)","['Comedy', 'Drama']","[5, 8]",1990,7
1197,Purple Noon (1960),"['Crime', 'Thriller']","[6, 16]",1960,4
1198,Cemetery Man (Dellamorte Dellamore) (1994),"['Comedy', 'Horror']","[5, 11]",1990,7
1199,Kim (1950),"[""Children's"", 'Drama']","[4, 8]",1950,3
1200,Marlene Dietrich: Shadow and Light (1996) ,['Documentary'],[7],1990,7
1201,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",['Comedy'],[5],1990,7
1202,Top Hat (1935),"['Comedy', 'Musical', 'Romance']","[5, 12, 14]",1930,1
1203,To Be or Not to Be (1942),"['Comedy', 'Drama', 'War']","[5, 8, 17]",1940,2
1204,"Secret Agent, The (1996)",['Drama'],[8],1990,7
1205,Amos & Andrew (1993),['Comedy'],[5],1990,7
1206,Jade (1995),['Thriller'],[16],1990,7
1207,Kiss of Death (1995),"['Crime', 'Drama', 'Thriller']","[6, 8, 16]",1990,7
1208,Mixed Nuts (1994),['Comedy'],[5],1990,7
1209,Virtuosity (1995),"['Sci-Fi', 'Thriller']","[15, 16]",1990,7
1210,Blue Sky (1994),"['Drama', 'Romance']","[8, 14]",1990,7
1211,Flesh and Bone (1993),"['Drama', 'Mystery', 'Romance']","[8, 13, 14]",1990,7
1212,Guilty as Sin (1993),"['Crime', 'Drama', 'Thriller']","[6, 8, 16]",1990,7
1213,In the Realm of the Senses (Ai no corrida) (1976),['Drama'],[8],1970,5
1214,Barb Wire (1996),"['Action', 'Sci-Fi']","[1, 15]",1990,7
1215,Kissed (1996),['Romance'],[14],1990,7
1216,Assassins (1995),['Thriller'],[16],1990,7
1217,Friday (1995),['Comedy'],[5],1990,7
1218,"Goofy Movie, A (1995)","['Animation', ""Children's"", 'Comedy', 'Romance']","[3, 4, 5, 14]",1990,7
1219,Higher Learning (1995),['Drama'],[8],1990,7
1220,When a Man Loves a Woman (1994),['Drama'],[8],1990,7
1221,Judgment Night (1993),['Action'],[1],1990,7
1222,King of the Hill (1993),['Drama'],[8],1990,7
1223,"Scout, The (1994)",['Drama'],[8],1990,7
1224,Angus (1995),['Comedy'],[5],1990,7
1225,Night Falls on Manhattan (1997),"['Crime', 'Drama']","[6, 8]",1990,7
1226,"Awfully Big Adventure, An (1995)",['Drama'],[8],1990,7
1227,Under Siege 2: Dark Territory (1995),['Action'],[1],1990,7
1228,Poison Ivy II (1995),"['Drama', 'Thriller']","[8, 16]",1990,7
1229,Ready to Wear (Pret-A-Porter) (1994),['Comedy'],[5],1990,7
1230,Marked for Death (1990),"['Action', 'Drama']","[1, 8]",1990,7
1231,Madonna: Truth or Dare (1991),['Documentary'],[7],1990,7
1232,Nénette et Boni (1996),['Drama'],[8],1990,7
1233,Chairman of the Board (1998),['Comedy'],[5],1990,7
1234,"Big Bang Theory, The (1994)",['Crime'],[6],1990,7
1235,"Other Voices, Other Rooms (1997)",['Drama'],[8],1990,7
1236,Twisted (1996),"['Comedy', 'Drama']","[5, 8]",1990,7
1237,Full Speed (1996),['Drama'],[8],1990,7
1238,Cutthroat Island (1995),"['Action', 'Adventure', 'Romance']","[1, 2, 14]",1990,7
1239,Ghost in the Shell (Kokaku kidotai) (1995),"['Animation', 'Sci-Fi']","[3, 15]",1990,7
1240,"Van, The (1996)","['Comedy', 'Drama']","[5, 8]",1990,7
1241,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",['Comedy'],[5],1990,7
1242,Night Flier (1997),['Horror'],[11],1990,7
1243,Metro (1997),['Action'],[1],1990,7
1244,Gridlock'd (1997),['Crime'],[6],1990,7
1245,Bushwhacked (1995),['Comedy'],[5],1990,7
1246,Bad Girls (1994),['Western'],[18],1990,7
1247,Blink (1994),['Thriller'],[16],1990,7
1248,For Love or Money (1993),['Comedy'],[5],1990,7
1249,Best of the Best 3: No Turning Back (1995),['Action'],[1],1990,7
1250,A Chef in Love (1996),['Comedy'],[5],1990,7
1251,"Contempt (Mépris, Le) (1963)",['Drama'],[8],1990,7
1252,"Tie That Binds, The (1995)",['Thriller'],[16],1990,7
1253,Gone Fishin' (1997),['Comedy'],[5],1990,7
1254,Broken English (1996),['Drama'],[8],1990,7
1255,"Designated Mourner, The (1997)",['Drama'],[8],1990,7
1256,"Designated Mourner, The (1997)",['Drama'],[8],1990,7
1257,Trial and Error (1997),"['Comedy', 'Romance']","[5, 14]",1990,7
1258,Pie in the Sky (1995),"['Comedy', 'Romance']","[5, 14]",1990,7
1259,Total Eclipse (1995),['Drama'],[8],1990,7
1260,"Run of the Country, The (1995)",['Drama'],[8],1990,7
1261,Walking and Talking (1996),['Romance'],[14],1990,7
1262,Foxfire (1996),['Drama'],[8],1990,7
1263,Nothing to Lose (1994),['Drama'],[8],1990,7
1264,Star Maps (1997),['Drama'],[8],1990,7
1265,Bread and Chocolate (Pane e cioccolata) (1973),['Drama'],[8],1970,5
1266,Clockers (1995),['Drama'],[8],1990,7
1267,Bitter Moon (1992),['Drama'],[8],1990,7
1268,Love in the Afternoon (1957),"['Comedy', 'Romance']","[5, 14]",1950,3
1269,Life with Mikey (1993),['Comedy'],[5],1990,7
1270,North (1994),['Comedy'],[5],1990,7
1271,Talking About Sex (1994),"['Comedy', 'Drama']","[5, 8]",1990,7
1272,Color of Night (1994),"['Drama', 'Thriller']","[8, 16]",1990,7
1273,Robocop 3 (1993),"['Sci-Fi', 'Thriller']","[15, 16]",1990,7
1274,Killer (Bulletproof Heart) (1994),['Thriller'],[16],1990,7
1275,Sunset Park (1996),['Drama'],[8],1990,7
1276,Set It Off (1996),"['Action', 'Crime']","[1, 6]",1990,7
1277,Selena (1997),"['Drama', 'Musical']","[8, 12]",1990,7
1278,Wild America (1997),"['Adventure', ""Children's""]","[2, 4]",1990,7
1279,Gang Related (1997),['Crime'],[6],1990,7
1280,Manny & Lo (1996),['Drama'],[8],1990,7
1281,"Grass Harp, The (1995)",['Drama'],[8],1990,7
1282,Out to Sea (1997),['Comedy'],[5],1990,7
1283,Before and After (1996),"['Drama', 'Mystery']","[8, 13]",1990,7
1284,Princess Caraboo (1994),['Drama'],[8],1990,7
1285,Shall We Dance? (1937),"['Comedy', 'Musical', 'Romance']","[5, 12, 14]",1930,1
1286,Ed (1996),['Comedy'],[5],1990,7
1287,Denise Calls Up (1995),['Comedy'],[5],1990,7
1288,Jack and Sarah (1995),['Romance'],[14],1990,7
1289,Country Life (1994),"['Drama', 'Romance']","[8, 14]",1990,7
1290,Celtic Pride (1996),['Comedy'],[5],1990,7
1291,"Simple Wish, A (1997)","[""Children's"", 'Fantasy']","[4, 9]",1990,7
1292,Star Kid (1997),"['Adventure', ""Children's"", 'Fantasy', 'Sci-Fi']","[2, 4, 9, 15]",1990,7
1293,Ayn Rand: A Sense of Life (1997),['Documentary'],[7],1990,7
1294,Kicked in the Head (1997),"['Comedy', 'Drama']","[5, 8]",1990,7
1295,Indian Summer (1996),"['Comedy', 'Drama']","[5, 8]",1990,7
1296,Love Affair (1994),"['Drama', 'Romance']","[8, 14]",1990,7
1297,"Band Wagon, The (1953)","['Comedy', 'Musical']","[5, 12]",1950,3
1298,Penny Serenade (1941),"['Drama', 'Romance']","[8, 14]",1940,2
1299,'Til There Was You (1997),"['Drama', 'Romance']","[8, 14]",1990,7
1300,Stripes (1981),['Comedy'],[5],1980,6
1301,Late Bloomers (1996),['Comedy'],[5],1990,7
1302,"Getaway, The (1994)",['Action'],[1],1990,7
1303,New York Cop (1996),"['Action', 'Crime']","[1, 6]",1990,7
1304,National Lampoon's Senior Trip (1995),['Comedy'],[5],1990,7
1305,Delta of Venus (1994),['Drama'],[8],1990,7
1306,Carmen Miranda: Bananas Is My Business (1994),['Documentary'],[7],1990,7
1307,Babyfever (1994),"['Comedy', 'Drama']","[5, 8]",1990,7
1308,"Very Natural Thing, A (1974)",['Drama'],[8],1970,5
1309,"Walk in the Sun, A (1945)",['Drama'],[8],1940,2
1310,Waiting to Exhale (1995),"['Comedy', 'Drama']","[5, 8]",1990,7
1311,"Pompatus of Love, The (1996)","['Comedy', 'Drama']","[5, 8]",1990,7
1312,Palmetto (1998),"['Film-Noir', 'Mystery', 'Thriller']","[10, 13, 16]",1990,7
1313,Surviving the Game (1994),"['Action', 'Adventure', 'Thriller']","[1, 2, 16]",1990,7
1314,Inventing the Abbotts (1997),"['Drama', 'Romance']","[8, 14]",1990,7
1315,"Horse Whisperer, The (1998)",['Drama'],[8],1990,7
1316,"Journey of August King, The (1995)",['Drama'],[8],1990,7
1317,Catwalk (1995),['Documentary'],[7],1990,7
1318,"Neon Bible, The (1995)",['Drama'],[8],1990,7
1319,Homage (1995),['Drama'],[8],1990,7
1320,Open Season (1996),['Comedy'],[5],1990,7
1321,Metisse (Café au Lait) (1993),['Comedy'],[5],1990,7
1322,"Wooden Man's Bride, The (Wu Kui) (1994)",['Drama'],[8],1990,7
1323,Loaded (1994),"['Drama', 'Thriller']","[8, 16]",1990,7
1324,August (1996),['Drama'],[8],1990,7
1325,Boys (1996),['Drama'],[8],1990,7
1326,Captives (1994),['Drama'],[8],1990,7
1327,Of Love and Shadows (1994),['Drama'],[8],1990,7
1328,"Low Life, The (1994)",['Drama'],[8],1990,7
1329,An Unforgettable Summer (1994),['Drama'],[8],1990,7
1330,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",['Documentary'],[7],1990,7
1331,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),['Drama'],[8],1990,7
1332,Midnight Dancers (Sibak) (1994),"['Comedy', 'Drama']","[5, 8]",1990,7
1333,Somebody to Love (1994),['Drama'],[8],1990,7
1334,American Buffalo (1996),['Drama'],[8],1990,7
1335,Kazaam (1996),"[""Children's"", 'Comedy', 'Fantasy']","[4, 5, 9]",1990,7
1336,Larger Than Life (1996),['Comedy'],[5],1990,7
1337,Two Deaths (1995),['Drama'],[8],1990,7
1338,Stefano Quantestorie (1993),"['Comedy', 'Drama']","[5, 8]",1990,7
1339,"Crude Oasis, The (1995)",['Romance'],[14],1990,7
1340,Hedd Wyn (1992),['Drama'],[8],1990,7
1341,"Convent, The (Convento, O) (1995)",['Drama'],[8],1990,7
1342,Lotto Land (1995),['Drama'],[8],1990,7
1343,"Story of Xinghua, The (1993)",['Drama'],[8],1990,7
1344,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",['Drama'],[8],1990,7
1345,Dingo (1992),['Drama'],[8],1990,7
1346,"Ballad of Narayama, The (Narayama Bushiko) (1958)",['Drama'],[8],1950,3
1347,Every Other Weekend (1990),['Drama'],[8],1990,7
1348,Mille bolle blu (1993),['Comedy'],[5],1990,7
1349,Crows and Sparrows (1949),['Drama'],[8],1940,2
1350,Lover's Knot (1996),['Comedy'],[5],1990,7
1351,Shadow of Angels (Schatten der Engel) (1976),['Drama'],[8],1970,5
1352,1-900 (1994),['Romance'],[14],1990,7
1353,Venice/Venice (1992),['Drama'],[8],1990,7
1354,Infinity (1996),['Drama'],[8],1990,7
1355,Ed's Next Move (1996),['Comedy'],[5],1990,7
1356,For the Moment (1994),"['Romance', 'War']","[14, 17]",1990,7
1357,The Deadly Cure (1996),['Action'],[1],1990,7
1358,Boys in Venice (1996),['Drama'],[8],1990,7
1359,"Sexual Life of the Belgians, The (1994)",['Comedy'],[5],1990,7
1360,"Search for One-eye Jimmy, The (1996)",['Comedy'],[5],1990,7
1361,American Strays (1996),['Action'],[1],1990,7
1362,"Leopard Son, The (1996)",['Documentary'],[7],1990,7
1363,Bird of Prey (1996),['Action'],[1],1990,7
1364,Johnny 100 Pesos (1993),"['Action', 'Drama']","[1, 8]",1990,7
1365,JLG/JLG - autoportrait de décembre (1994),"['Documentary', 'Drama']","[7, 8]",1990,7
1366,Faust (1994),['Animation'],[3],1990,7
1367,Mina Tannenbaum (1994),['Drama'],[8],1990,7
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",['Drama'],[8],1950,3
1369,I Can't Sleep (J'ai pas sommeil) (1994),"['Drama', 'Thriller']","[8, 16]",1990,7
1370,"Machine, The (1994)","['Comedy', 'Horror']","[5, 11]",1990,7
1371,"Stranger, The (1994)",['Action'],[1],1990,7
1372,Good Morning (1971),['unknown'],[0],1970,5
1373,Falling in Love Again (1980),['Comedy'],[5],1980,6
1374,"Cement Garden, The (1993)",['Drama'],[8],1990,7
1375,Meet Wally Sparks (1997),['Comedy'],[5],1990,7
1376,Hotel de Love (1996),"['Comedy', 'Romance']","[5, 14]",1990,7
1377,Rhyme & Reason (1997),['Documentary'],[7],1990,7
1378,Love and Other Catastrophes (1996),['Romance'],[14],1990,7
1379,Hollow Reed (1996),['Drama'],[8],1990,7
1380,Losing Chase (1996),['Drama'],[8],1990,7
1381,"Bonheur, Le (1965)",['Drama'],[8],1990,7
1382,"Second Jungle Book: Mowgli & Baloo, The (1997)","['Adventure', ""Children's""]","[2, 4]",1990,7
1383,Squeeze (1996),['Drama'],[8],1990,7
1384,Roseanna's Grave (For Roseanna) (1997),"['Comedy', 'Romance']","[5, 14]",1990,7
1385,Tetsuo II: Body Hammer (1992),['Sci-Fi'],[15],1990,7
1386,Fall (1997),['Romance'],[14],1990,7
1387,Gabbeh (1996),['Drama'],[8],1990,7
1388,Mondo (1996),['Drama'],[8],1990,7
1389,"Innocent Sleep, The (1995)",['Crime'],[6],1990,7
1390,For Ever Mozart (1996),['Drama'],[8],1990,7
1391,"Locusts, The (1997)",['Drama'],[8],1990,7
1392,Stag (1997),"['Action', 'Thriller']","[1, 16]",1990,7
1393,Swept from the Sea (1997),['Romance'],[14],1990,7
1394,Hurricane Streets (1998),['Drama'],[8],1990,7
1395,Stonewall (1995),['Drama'],[8],1990,7
1396,Of Human Bondage (1934),['Drama'],[8],1930,1
1397,Anna (1996),['Drama'],[8],1990,7
1398,Stranger in the House (1997),['Thriller'],[16],1990,7
1399,Picture Bride (1995),"['Drama', 'Romance']","[8, 14]",1990,7
1400,M. Butterfly (1993),['Drama'],[8],1990,7
1401,"Ciao, Professore! (1993)",['Drama'],[8],1990,7
1402,Caro Diario (Dear Diary) (1994),"['Comedy', 'Drama']","[5, 8]",1990,7
1403,Withnail and I (1987),['Comedy'],[5],1980,6
1404,Boy's Life 2 (1997),['Drama'],[8],1990,7
1405,When Night Is Falling (1995),"['Drama', 'Romance']","[8, 14]",1990,7
1406,"Specialist, The (1994)",['Action'],[1],1990,7
1407,Gordy (1995),['Comedy'],[5],1990,7
1408,"Swan Princess, The (1994)","['Animation', ""Children's""]","[3, 4]",1990,7
1409,Harlem (1993),['Drama'],[8],1990,7
1410,Barbarella (1968),"['Adventure', 'Sci-Fi']","[2, 15]",1960,4
1411,Land Before Time III: The Time of the Great Giving (1995) (V),"['Animation', ""Children's""]","[3, 4]",1990,7
1412,Street Fighter (1994),['Action'],[1],1990,7
1413,Coldblooded (1995),['Action'],[1],1990,7
1414,"Next Karate Kid, The (1994)","['Action', ""Children's""]","[1, 4]",1990,7
1415,No Escape (1994),"['Action', 'Sci-Fi']","[1, 15]",1990,7
1416,"Turning, The (1992)",['Drama'],[8],1990,7
1417,"Joy Luck Club, The (1993)",['Drama'],[8],1990,7
1418,Highlander III: The Sorcerer (1994),"['Action', 'Sci-Fi']","[1, 15]",1990,7
1419,Gilligan's Island: The Movie (1998),['Comedy'],[5],1990,7
1420,My Crazy Life (Mi vida loca) (1993),['Drama'],[8],1990,7
1421,Suture (1993),"['Film-Noir', 'Thriller']","[10, 16]",1990,7
1422,"Walking Dead, The (1995)","['Drama', 'War']","[8, 17]",1990,7
1423,I Like It Like That (1994),"['Comedy', 'Drama', 'Romance']","[5, 8, 14]",1990,7
1424,I'll Do Anything (1994),"['Comedy', 'Drama']","[5, 8]",1990,7
1425,Grace of My Heart (1996),"['Comedy', 'Drama']","[5, 8]",1990,7
1426,Drunks (1995),['Drama'],[8],1990,7
1427,SubUrbia (1997),['Comedy'],[5],1990,7
1428,Sliding Doors (1998),"['Drama', 'Romance']","[8, 14]",1990,7
1429,Ill Gotten Gains (1997),['Drama'],[8],1990,7
1430,Legal Deceit (1997),['Thriller'],[16],1990,7
1431,"Mighty, The (1998)",['Drama'],[8],1990,7
1432,Men of Means (1998),"['Action', 'Drama']","[1, 8]",1990,7
1433,Shooting Fish (1997),['Romance'],[14],1990,7
1434,"Steal Big, Steal Little (1995)",['Comedy'],[5],1990,7
1435,Mr. Jones (1993),"['Drama', 'Romance']","[8, 14]",1990,7
1436,House Party 3 (1994),['Comedy'],[5],1990,7
1437,Panther (1995),['Drama'],[8],1990,7
1438,Jason's Lyric (1994),"['Crime', 'Drama']","[6, 8]",1990,7
1439,Above the Rim (1994),['Drama'],[8],1990,7
1440,Moonlight and Valentino (1995),"['Drama', 'Romance']","[8, 14]",1990,7
1441,"Scarlet Letter, The (1995)",['Drama'],[8],1990,7
1442,8 Seconds (1994),['Drama'],[8],1990,7
1443,That Darn Cat! (1965),"[""Children's"", 'Comedy', 'Mystery']","[4, 5, 13]",1960,4
1444,Ladybird Ladybird (1994),['Drama'],[8],1990,7
1445,"Bye Bye, Love (1995)",['Comedy'],[5],1990,7
1446,Century (1993),['Drama'],[8],1990,7
1447,My Favorite Season (1993),['Drama'],[8],1990,7
1448,Pather Panchali (1955),['Drama'],[8],1990,7
1449,Golden Earrings (1947),"['Adventure', 'Romance']","[2, 14]",1940,2
1450,Foreign Correspondent (1940),['Thriller'],[16],1940,2
1451,Lady of Burlesque (1943),"['Comedy', 'Mystery']","[5, 13]",1940,2
1452,Angel on My Shoulder (1946),"['Crime', 'Drama']","[6, 8]",1940,2
1453,Angel and the Badman (1947),['Western'],[18],1940,2
1454,"Outlaw, The (1943)",['Western'],[18],1940,2
1455,Beat the Devil (1954),"['Comedy', 'Drama']","[5, 8]",1950,3
1456,Love Is All There Is (1996),"['Comedy', 'Drama']","[5, 8]",1990,7
1457,"Damsel in Distress, A (1937)","['Comedy', 'Musical', 'Romance']","[5, 12, 14]",1930,1
1458,Madame Butterfly (1995),['Musical'],[12],1990,7
1459,Sleepover (1995),"['Comedy', 'Drama']","[5, 8]",1990,7
1460,Here Comes Cookie (1935),['Comedy'],[5],1930,1
1461,"Thieves (Voleurs, Les) (1996)","['Crime', 'Drama', 'Romance']","[6, 8, 14]",1990,7
1462,"Boys, Les (1997)",['Comedy'],[5],1990,7
1463,"Stars Fell on Henrietta, The (1995)",['Drama'],[8],1990,7
1464,Last Summer in the Hamptons (1995),"['Comedy', 'Drama']","[5, 8]",1990,7
1465,Margaret's Museum (1995),['Drama'],[8],1990,7
1466,"Saint of Fort Washington, The (1993)",['Drama'],[8],1990,7
1467,"Cure, The (1995)",['Drama'],[8],1990,7
1468,Tom and Huck (1995),"['Adventure', ""Children's""]","[2, 4]",1990,7
1469,Gumby: The Movie (1995),"['Animation', ""Children's""]","[3, 4]",1990,7
1470,Hideaway (1995),['Thriller'],[16],1990,7
1471,"Visitors, The (Visiteurs, Les) (1993)","['Comedy', 'Sci-Fi']","[5, 15]",1990,7
1472,"Little Princess, The (1939)","[""Children's"", 'Drama']","[4, 8]",1930,1
1473,Nina Takes a Lover (1994),"['Comedy', 'Romance']","[5, 14]",1990,7
1474,Bhaji on the Beach (1993),"['Comedy', 'Drama']","[5, 8]",1990,7
1475,Raw Deal (1948),['Film-Noir'],[10],1940,2
1476,Nightwatch (1997),"['Horror', 'Thriller']","[11, 16]",1990,7
1477,Dead Presidents (1995),"['Action', 'Crime', 'Drama']","[1, 6, 8]",1990,7
1478,Reckless (1995),['Comedy'],[5],1990,7
1479,Herbie Rides Again (1974),"['Adventure', ""Children's"", 'Comedy']","[2, 4, 5]",1970,5
1480,S.F.W. (1994),['Drama'],[8],1990,7
1481,"Gate of Heavenly Peace, The (1995)",['Documentary'],[7],1990,7
1482,"Man in the Iron Mask, The (1998)","['Action', 'Drama', 'Romance']","[1, 8, 14]",1990,7
