user_id,gender_enc,occupation_enc,decades_lived_enc,genre_enc,release_decade_enc
425,[1],[3],[5],"[1, 4, 6]",[4]
471,[1],[18],[2],"[1, 4, 6]",[4]
473,[1],[6],[5],"[1, 4, 6]",[4]
478,[1],[3],[3],"[1, 4, 6]",[4]
483,[1],[18],[2],"[1, 4, 6]",[4]
467,[1],[4],[2],"[1, 4, 6]",[4]
494,[1],[4],[2],"[1, 4, 6]",[4]
475,[1],[18],[2],"[1, 4, 6]",[4]
496,[1],[18],[2],"[1, 4, 6]",[4]
461,[0],[18],[1],"[1, 4, 6]",[4]
503,[0],[20],[4],"[1, 4, 6]",[4]
513,[1],[14],[2],"[1, 4, 6]",[4]
507,[1],[11],[2],"[1, 4, 6]",[4]
505,[1],[14],[4],"[1, 4, 6]",[4]
531,[1],[18],[2],"[1, 4, 6]",[4]
520,[1],[18],[1],"[1, 4, 6]",[4]
534,[0],[3],[4],"[1, 4, 6]",[4]
540,[0],[18],[1],"[1, 4, 6]",[4]
541,[1],[18],[2],"[1, 4, 6]",[4]
550,[1],[14],[2],"[1, 4, 6]",[4]
552,[1],[3],[5],"[1, 4, 6]",[4]
576,[0],[18],[3],"[1, 4, 6]",[4]
591,[1],[18],[1],"[1, 4, 6]",[4]
605,[1],[14],[2],"[1, 4, 6]",[4]
617,[0],[18],[1],"[1, 4, 6]",[4]
585,[1],[18],[2],"[1, 4, 6]",[4]
582,[1],[4],[4],"[1, 4, 6]",[4]
590,[0],[10],[5],"[1, 4, 6]",[4]
607,[1],[13],[2],"[1, 4, 6]",[4]
626,[1],[4],[2],"[1, 4, 6]",[4]
628,[0],[13],[4],"[1, 4, 6]",[4]
642,[1],[17],[3],"[1, 4, 6]",[4]
662,[1],[13],[2],"[1, 4, 6]",[4]
665,[1],[0],[4],"[1, 4, 6]",[4]
658,[1],[3],[3],"[1, 4, 6]",[4]
681,[1],[14],[2],"[1, 4, 6]",[4]
689,[1],[16],[3],"[1, 4, 6]",[4]
714,[1],[19],[2],"[1, 4, 6]",[4]
715,[0],[0],[3],"[1, 4, 6]",[4]
710,[0],[18],[2],"[1, 4, 6]",[4]
711,[0],[18],[2],"[1, 4, 6]",[4]
748,[1],[13],[3],"[1, 4, 6]",[4]
730,[0],[3],[4],"[1, 4, 6]",[4]
718,[0],[13],[3],"[1, 4, 6]",[4]
785,[0],[4],[3],"[1, 4, 6]",[4]
803,[1],[3],[3],"[1, 4, 6]",[4]
822,[1],[1],[2],"[1, 4, 6]",[4]
839,[1],[1],[3],"[1, 4, 6]",[4]
847,[1],[4],[4],"[1, 4, 6]",[4]
861,[1],[6],[2],"[1, 4, 6]",[4]
863,[1],[14],[2],"[1, 4, 6]",[4]
867,[1],[14],[2],"[1, 4, 6]",[4]
866,[1],[17],[2],"[1, 4, 6]",[4]
879,[1],[18],[1],"[1, 4, 6]",[4]
880,[1],[11],[3],"[1, 4, 6]",[4]
869,[1],[18],[2],"[1, 4, 6]",[4]
888,[1],[19],[2],"[1, 4, 6]",[4]
885,[1],[18],[2],"[1, 4, 6]",[4]
895,[1],[20],[2],"[1, 4, 6]",[4]
902,[1],[3],[2],"[1, 4, 6]",[4]
898,[1],[13],[3],"[1, 4, 6]",[4]
910,[0],[20],[3],"[1, 4, 6]",[4]
911,[1],[13],[5],"[1, 4, 6]",[4]
912,[1],[18],[2],"[1, 4, 6]",[4]
939,[1],[0],[3],"[1, 4, 6]",[4]
942,[1],[18],[2],"[1, 4, 6]",[4]
199,[1],[14],[4],"[2, 3, 4]",[5]
290,[1],[18],[1],"[2, 3, 4]",[5]
307,[1],[15],[6],"[2, 3, 4]",[5]
94,[1],[0],[3],"[2, 3, 4]",[5]
37,[0],[13],[2],"[2, 3, 4]",[5]
159,[1],[14],[2],"[2, 3, 4]",[5]
300,[1],[18],[2],"[2, 3, 4]",[5]
96,[1],[1],[4],"[2, 3, 4]",[5]
250,[1],[2],[2],"[2, 3, 4]",[5]
24,[1],[4],[3],"[2, 3, 4]",[5]
289,[1],[4],[4],"[2, 3, 4]",[5]
41,[1],[0],[3],"[2, 3, 4]",[5]
242,[1],[3],[3],"[2, 3, 4]",[5]
161,[1],[1],[2],"[2, 3, 4]",[5]
215,[1],[4],[2],"[2, 3, 4]",[5]
249,[1],[6],[2],"[2, 3, 4]",[5]
264,[1],[6],[2],"[2, 3, 4]",[5]
167,[1],[13],[4],"[2, 3, 4]",[5]
57,[1],[14],[2],"[2, 3, 4]",[5]
43,[1],[19],[2],"[2, 3, 4]",[5]
71,[0],[0],[4],"[2, 3, 4]",[5]
40,[1],[4],[3],"[2, 3, 4]",[5]
81,[1],[14],[5],"[2, 3, 4]",[5]
304,[1],[14],[2],"[2, 3, 4]",[5]
98,[1],[18],[2],"[2, 3, 4]",[5]
275,[1],[18],[2],"[2, 3, 4]",[5]
129,[1],[12],[2],"[2, 3, 4]",[5]
291,[0],[14],[3],"[2, 3, 4]",[5]
231,[1],[17],[4],"[2, 3, 4]",[5]
82,[1],[13],[4],"[2, 3, 4]",[5]
193,[1],[0],[3],"[2, 3, 4]",[5]
302,[1],[18],[1],"[2, 3, 4]",[5]
177,[1],[13],[2],"[2, 3, 4]",[5]
91,[1],[5],[3],"[2, 3, 4]",[5]
306,[1],[18],[2],"[2, 3, 4]",[5]
285,[1],[18],[2],"[2, 3, 4]",[5]
192,[1],[18],[2],"[2, 3, 4]",[5]
274,[1],[4],[3],"[2, 3, 4]",[5]
221,[1],[14],[2],"[2, 3, 4]",[5]
15,[1],[5],[2],"[2, 3, 4]",[5]
127,[0],[11],[2],"[2, 3, 4]",[5]
183,[1],[10],[3],"[2, 3, 4]",[5]
22,[0],[1],[3],"[2, 3, 4]",[5]
143,[1],[14],[5],"[2, 3, 4]",[5]
42,[0],[10],[2],"[2, 3, 4]",[5]
93,[1],[18],[2],"[2, 3, 4]",[5]
133,[1],[14],[3],"[2, 3, 4]",[5]
262,[1],[14],[4],"[2, 3, 4]",[5]
243,[1],[19],[2],"[2, 3, 4]",[5]
150,[0],[0],[3],"[2, 3, 4]",[5]
286,[1],[16],[2],"[2, 3, 4]",[5]
294,[1],[3],[3],"[2, 3, 4]",[5]
234,[1],[3],[3],"[2, 3, 4]",[5]
53,[1],[6],[2],"[2, 3, 4]",[5]
44,[1],[14],[2],"[2, 3, 4]",[5]
108,[1],[13],[2],"[2, 3, 4]",[5]
156,[1],[4],[5],"[2, 3, 4]",[5]
20,[1],[20],[2],"[2, 3, 4]",[5]
55,[1],[10],[2],"[2, 3, 4]",[5]
229,[0],[18],[2],"[2, 3, 4]",[5]
9,[1],[9],[5],"[2, 3, 4]",[5]
5,[1],[6],[4],"[2, 3, 4]",[5]
297,[1],[6],[4],"[2, 3, 4]",[5]
188,[1],[1],[3],"[2, 3, 4]",[5]
0,[1],[19],[2],"[2, 3, 4]",[5]
116,[1],[18],[2],"[2, 3, 4]",[5]
255,[0],[12],[3],"[2, 3, 4]",[5]
222,[0],[18],[1],"[2, 3, 4]",[5]
273,[0],[18],[2],"[2, 3, 4]",[5]
76,[1],[19],[3],"[2, 3, 4]",[5]
107,[1],[3],[4],"[2, 3, 4]",[5]
310,[1],[19],[3],"[2, 3, 4]",[5]
78,[0],[0],[3],"[2, 3, 4]",[5]
88,[0],[0],[4],"[2, 3, 4]",[5]
149,[0],[1],[2],"[2, 3, 4]",[5]
312,[1],[11],[4],"[2, 3, 4]",[5]
147,[1],[4],[3],"[2, 3, 4]",[5]
279,[0],[10],[3],"[2, 3, 4]",[5]
197,[0],[18],[2],"[2, 3, 4]",[5]
295,[0],[0],[4],"[2, 3, 4]",[5]
209,[1],[4],[3],"[2, 3, 4]",[5]
1,[0],[13],[5],"[2, 3, 4]",[5]
56,[1],[12],[1],"[2, 3, 4]",[5]
252,[0],[10],[2],"[2, 3, 4]",[5]
120,[1],[10],[5],"[2, 3, 4]",[5]
74,[1],[5],[2],"[2, 3, 4]",[5]
276,[0],[0],[3],"[2, 3, 4]",[5]
313,[0],[18],[2],"[2, 3, 4]",[5]
124,[1],[9],[3],"[2, 3, 4]",[5]
311,[1],[13],[4],"[2, 3, 4]",[5]
17,[0],[13],[3],"[2, 3, 4]",[5]
4,[0],[13],[3],"[2, 3, 4]",[5]
69,[1],[4],[2],"[2, 3, 4]",[5]
181,[1],[14],[3],"[2, 3, 4]",[5]
251,[1],[4],[4],"[2, 3, 4]",[5]
293,[1],[19],[3],"[2, 3, 4]",[5]
119,[0],[13],[4],"[2, 3, 4]",[5]
80,[1],[18],[2],"[2, 3, 4]",[5]
63,[1],[3],[3],"[2, 3, 4]",[5]
137,[1],[2],[4],"[2, 3, 4]",[5]
245,[1],[18],[1],"[2, 3, 4]",[5]
130,[0],[0],[5],"[2, 3, 4]",[5]
248,[1],[18],[2],"[2, 3, 4]",[5]
95,[0],[1],[2],"[2, 3, 4]",[5]
92,[1],[6],[4],"[2, 3, 4]",[5]
326,[1],[18],[2],"[2, 3, 4]",[5]
157,[1],[3],[5],"[2, 3, 4]",[5]
329,[0],[3],[3],"[2, 3, 4]",[5]
16,[1],[14],[3],"[2, 3, 4]",[5]
105,[1],[15],[6],"[2, 3, 4]",[5]
208,[0],[3],[3],"[2, 3, 4]",[5]
323,[0],[18],[2],"[2, 3, 4]",[5]
331,[1],[18],[2],"[2, 3, 4]",[5]
338,[1],[9],[3],"[2, 3, 4]",[5]
339,[1],[4],[4],"[2, 3, 4]",[5]
342,[1],[4],[4],"[2, 3, 4]",[5]
346,[1],[18],[1],"[2, 3, 4]",[5]
347,[0],[18],[2],"[2, 3, 4]",[5]
364,[1],[9],[2],"[2, 3, 4]",[5]
349,[1],[18],[3],"[2, 3, 4]",[5]
356,[1],[6],[2],"[2, 3, 4]",[5]
246,[1],[4],[2],"[2, 3, 4]",[5]
370,[1],[4],[3],"[2, 3, 4]",[5]
377,[1],[18],[3],"[2, 3, 4]",[5]
378,[1],[14],[4],"[2, 3, 4]",[5]
379,[1],[4],[3],"[2, 3, 4]",[5]
373,[1],[6],[3],"[2, 3, 4]",[5]
380,[1],[1],[3],"[2, 3, 4]",[5]
386,[1],[5],[3],"[2, 3, 4]",[5]
387,[1],[13],[3],"[2, 3, 4]",[5]
388,[0],[20],[4],"[2, 3, 4]",[5]
397,[1],[13],[4],"[2, 3, 4]",[5]
401,[1],[4],[3],"[2, 3, 4]",[5]
398,[1],[13],[2],"[2, 3, 4]",[5]
394,[1],[13],[4],"[2, 3, 4]",[5]
402,[1],[13],[3],"[2, 3, 4]",[5]
393,[1],[0],[2],"[2, 3, 4]",[5]
358,[1],[18],[2],"[2, 3, 4]",[5]
406,[1],[4],[2],"[2, 3, 4]",[5]
405,[1],[3],[5],"[2, 3, 4]",[5]
415,[0],[18],[2],"[2, 3, 4]",[5]
410,[1],[3],[3],"[2, 3, 4]",[5]
411,[1],[3],[2],"[2, 3, 4]",[5]
389,[0],[20],[4],"[2, 3, 4]",[5]
416,[0],[13],[2],"[2, 3, 4]",[5]
395,[1],[4],[5],"[2, 3, 4]",[5]
241,[1],[3],[3],"[2, 3, 4]",[5]
434,[1],[4],[2],"[2, 3, 4]",[5]
449,[0],[3],[3],"[2, 3, 4]",[5]
418,[1],[9],[3],"[2, 3, 4]",[5]
454,[1],[0],[4],"[2, 3, 4]",[5]
437,[0],[0],[5],"[2, 3, 4]",[5]
456,[0],[16],[3],"[2, 3, 4]",[5]
457,[1],[19],[4],"[2, 3, 4]",[5]
458,[1],[18],[2],"[2, 3, 4]",[5]
464,[1],[13],[3],"[2, 3, 4]",[5]
471,[1],[18],[2],"[2, 3, 4]",[5]
470,[1],[18],[1],"[2, 3, 4]",[5]
477,[1],[13],[2],"[2, 3, 4]",[5]
440,[1],[19],[5],"[2, 3, 4]",[5]
478,[1],[3],[3],"[2, 3, 4]",[5]
483,[1],[18],[2],"[2, 3, 4]",[5]
466,[1],[4],[2],"[2, 3, 4]",[5]
486,[1],[4],[2],"[2, 3, 4]",[5]
485,[1],[3],[3],"[2, 3, 4]",[5]
467,[1],[4],[2],"[2, 3, 4]",[5]
433,[0],[18],[1],"[2, 3, 4]",[5]
482,[1],[17],[2],"[2, 3, 4]",[5]
494,[1],[4],[2],"[2, 3, 4]",[5]
496,[1],[18],[2],"[2, 3, 4]",[5]
499,[1],[0],[2],"[2, 3, 4]",[5]
502,[0],[20],[5],"[2, 3, 4]",[5]
513,[1],[14],[2],"[2, 3, 4]",[5]
507,[1],[11],[2],"[2, 3, 4]",[5]
511,[1],[13],[2],"[2, 3, 4]",[5]
524,[0],[0],[2],"[2, 3, 4]",[5]
517,[0],[20],[4],"[2, 3, 4]",[5]
522,[0],[0],[5],"[2, 3, 4]",[5]
531,[1],[18],[2],"[2, 3, 4]",[5]
532,[1],[10],[4],"[2, 3, 4]",[5]
535,[1],[4],[3],"[2, 3, 4]",[5]
525,[1],[11],[3],"[2, 3, 4]",[5]
544,[1],[19],[2],"[2, 3, 4]",[5]
533,[1],[18],[2],"[2, 3, 4]",[5]
540,[0],[18],[1],"[2, 3, 4]",[5]
541,[1],[18],[2],"[2, 3, 4]",[5]
547,[1],[20],[5],"[2, 3, 4]",[5]
559,[1],[18],[3],"[2, 3, 4]",[5]
568,[1],[3],[3],"[2, 3, 4]",[5]
575,[1],[6],[4],"[2, 3, 4]",[5]
576,[0],[18],[3],"[2, 3, 4]",[5]
578,[1],[3],[3],"[2, 3, 4]",[5]
548,[1],[17],[4],"[2, 3, 4]",[5]
587,[0],[18],[1],"[2, 3, 4]",[5]
591,[1],[18],[1],"[2, 3, 4]",[5]
601,[0],[13],[4],"[2, 3, 4]",[5]
604,[1],[4],[3],"[2, 3, 4]",[5]
605,[1],[14],[2],"[2, 3, 4]",[5]
617,[0],[18],[1],"[2, 3, 4]",[5]
609,[1],[18],[2],"[2, 3, 4]",[5]
598,[0],[18],[2],"[2, 3, 4]",[5]
619,[0],[20],[1],"[2, 3, 4]",[5]
613,[1],[3],[5],"[2, 3, 4]",[5]
612,[0],[11],[3],"[2, 3, 4]",[5]
581,[1],[18],[1],"[2, 3, 4]",[5]
623,[1],[18],[1],"[2, 3, 4]",[5]
629,[0],[7],[2],"[2, 3, 4]",[5]
641,[0],[18],[1],"[2, 3, 4]",[5]
636,[1],[13],[3],"[2, 3, 4]",[5]
634,[1],[13],[2],"[2, 3, 4]",[5]
647,[1],[4],[4],"[2, 3, 4]",[5]
611,[1],[3],[3],"[2, 3, 4]",[5]
642,[1],[17],[3],"[2, 3, 4]",[5]
652,[1],[6],[3],"[2, 3, 4]",[5]
653,[0],[18],[2],"[2, 3, 4]",[5]
648,[1],[18],[2],"[2, 3, 4]",[5]
657,[1],[14],[3],"[2, 3, 4]",[5]
663,[1],[4],[3],"[2, 3, 4]",[5]
662,[1],[13],[2],"[2, 3, 4]",[5]
660,[1],[14],[2],"[2, 3, 4]",[5]
675,[1],[14],[3],"[2, 3, 4]",[5]
673,[0],[18],[1],"[2, 3, 4]",[5]
676,[1],[13],[2],"[2, 3, 4]",[5]
681,[1],[14],[2],"[2, 3, 4]",[5]
683,[1],[18],[2],"[2, 3, 4]",[5]
691,[1],[4],[3],"[2, 3, 4]",[5]
664,[1],[0],[2],"[2, 3, 4]",[5]
689,[1],[16],[3],"[2, 3, 4]",[5]
696,[1],[13],[2],"[2, 3, 4]",[5]
668,[1],[13],[3],"[2, 3, 4]",[5]
697,[0],[14],[2],"[2, 3, 4]",[5]
707,[0],[8],[2],"[2, 3, 4]",[5]
708,[1],[13],[2],"[2, 3, 4]",[5]
679,[1],[9],[3],"[2, 3, 4]",[5]
714,[1],[19],[2],"[2, 3, 4]",[5]
715,[0],[0],[3],"[2, 3, 4]",[5]
677,[1],[3],[5],"[2, 3, 4]",[5]
704,[0],[18],[2],"[2, 3, 4]",[5]
720,[0],[5],[2],"[2, 3, 4]",[5]
705,[1],[18],[2],"[2, 3, 4]",[5]
690,[1],[3],[3],"[2, 3, 4]",[5]
702,[1],[3],[2],"[2, 3, 4]",[5]
741,[1],[18],[3],"[2, 3, 4]",[5]
734,[0],[7],[2],"[2, 3, 4]",[5]
709,[1],[18],[1],"[2, 3, 4]",[5]
746,[1],[13],[1],"[2, 3, 4]",[5]
748,[1],[13],[3],"[2, 3, 4]",[5]
745,[1],[4],[2],"[2, 3, 4]",[5]
737,[1],[19],[3],"[2, 3, 4]",[5]
700,[0],[10],[5],"[2, 3, 4]",[5]
747,[1],[0],[2],"[2, 3, 4]",[5]
756,[1],[18],[2],"[2, 3, 4]",[5]
743,[1],[11],[3],"[2, 3, 4]",[5]
762,[1],[17],[2],"[2, 3, 4]",[5]
768,[1],[6],[3],"[2, 3, 4]",[5]
767,[1],[0],[2],"[2, 3, 4]",[5]
755,[0],[12],[3],"[2, 3, 4]",[5]
729,[0],[17],[3],"[2, 3, 4]",[5]
776,[1],[14],[6],"[2, 3, 4]",[5]
763,[0],[3],[2],"[2, 3, 4]",[5]
785,[0],[4],[3],"[2, 3, 4]",[5]
769,[1],[18],[2],"[2, 3, 4]",[5]
770,[1],[18],[2],"[2, 3, 4]",[5]
784,[1],[4],[3],"[2, 3, 4]",[5]
778,[1],[18],[3],"[2, 3, 4]",[5]
766,[1],[4],[7],"[2, 3, 4]",[5]
794,[1],[14],[3],"[2, 3, 4]",[5]
793,[1],[3],[3],"[2, 3, 4]",[5]
792,[1],[18],[2],"[2, 3, 4]",[5]
797,[0],[20],[4],"[2, 3, 4]",[5]
799,[1],[14],[2],"[2, 3, 4]",[5]
803,[1],[3],[3],"[2, 3, 4]",[5]
758,[0],[18],[2],"[2, 3, 4]",[5]
791,[1],[14],[4],"[2, 3, 4]",[5]
805,[1],[11],[2],"[2, 3, 4]",[5]
806,[0],[7],[4],"[2, 3, 4]",[5]
814,[1],[13],[3],"[2, 3, 4]",[5]
816,[1],[18],[1],"[2, 3, 4]",[5]
804,[0],[13],[2],"[2, 3, 4]",[5]
820,[1],[4],[3],"[2, 3, 4]",[5]
725,[0],[0],[2],"[2, 3, 4]",[5]
825,[1],[1],[2],"[2, 3, 4]",[5]
830,[1],[13],[2],"[2, 3, 4]",[5]
822,[1],[1],[2],"[2, 3, 4]",[5]
838,[0],[5],[3],"[2, 3, 4]",[5]
829,[1],[14],[4],"[2, 3, 4]",[5]
828,[1],[20],[4],"[2, 3, 4]",[5]
837,[1],[18],[2],"[2, 3, 4]",[5]
851,[1],[0],[4],"[2, 3, 4]",[5]
863,[1],[14],[2],"[2, 3, 4]",[5]
867,[1],[14],[2],"[2, 3, 4]",[5]
866,[1],[17],[2],"[2, 3, 4]",[5]
821,[0],[10],[2],"[2, 3, 4]",[5]
879,[1],[18],[1],"[2, 3, 4]",[5]
880,[1],[11],[3],"[2, 3, 4]",[5]
878,[0],[0],[3],"[2, 3, 4]",[5]
884,[0],[13],[3],"[2, 3, 4]",[5]
869,[1],[18],[2],"[2, 3, 4]",[5]
889,[1],[18],[3],"[2, 3, 4]",[5]
891,[1],[13],[3],"[2, 3, 4]",[5]
892,[1],[18],[2],"[2, 3, 4]",[5]
881,[1],[4],[3],"[2, 3, 4]",[5]
893,[1],[3],[4],"[2, 3, 4]",[5]
885,[1],[18],[2],"[2, 3, 4]",[5]
896,[1],[13],[3],"[2, 3, 4]",[5]
886,[0],[18],[1],"[2, 3, 4]",[5]
900,[1],[6],[3],"[2, 3, 4]",[5]
901,[0],[1],[4],"[2, 3, 4]",[5]
895,[1],[20],[2],"[2, 3, 4]",[5]
906,[0],[13],[2],"[2, 3, 4]",[5]
915,[1],[4],[2],"[2, 3, 4]",[5]
909,[1],[7],[2],"[2, 3, 4]",[5]
918,[1],[13],[2],"[2, 3, 4]",[5]
921,[0],[0],[2],"[2, 3, 4]",[5]
926,[1],[14],[2],"[2, 3, 4]",[5]
923,[1],[13],[2],"[2, 3, 4]",[5]
931,[1],[3],[5],"[2, 3, 4]",[5]
894,[0],[10],[3],"[2, 3, 4]",[5]
937,[0],[19],[3],"[2, 3, 4]",[5]
935,[1],[13],[2],"[2, 3, 4]",[5]
940,[1],[18],[2],"[2, 3, 4]",[5]
61,[0],[0],[2],[4],[4]
298,[1],[2],[2],[4],[4]
290,[1],[18],[1],[4],[4]
307,[1],[15],[6],[4],[4]
94,[1],[0],[3],[4],[4]
24,[1],[4],[3],[4],[4]
58,[1],[3],[4],[4],[4]
144,[1],[5],[3],[4],[4]
215,[1],[4],[2],[4],[4]
249,[1],[6],[2],[4],[4]
270,[1],[4],[5],[4],[4]
57,[1],[14],[2],[4],[4]
43,[1],[19],[2],[4],[4]
40,[1],[4],[3],[4],[4]
292,[1],[20],[2],[4],[4]
98,[1],[18],[2],[4],[4]
212,[1],[6],[3],[4],[4]
275,[1],[18],[2],[4],[4]
193,[1],[0],[3],[4],[4]
268,[0],[10],[3],[4],[4]
302,[1],[18],[1],[4],[4]
177,[1],[13],[2],[4],[4]
91,[1],[5],[3],[4],[4]
13,[1],[17],[4],[4],[4]
221,[1],[14],[2],[4],[4]
153,[1],[18],[2],[4],[4]
127,[0],[11],[2],[4],[4]
183,[1],[10],[3],[4],[4]
22,[0],[1],[3],[4],[4]
93,[1],[18],[2],[4],[4]
271,[1],[17],[3],[4],[4]
243,[1],[19],[2],[4],[4]
150,[0],[0],[3],[4],[4]
238,[1],[1],[3],[4],[4]
294,[1],[3],[3],[4],[4]
213,[0],[10],[2],[4],[4]
263,[0],[20],[3],[4],[4]
55,[1],[10],[2],[4],[4]
9,[1],[9],[5],[4],[4]
5,[1],[6],[4],[4],[4]
188,[1],[1],[3],[4],[4]
0,[1],[19],[2],[4],[4]
48,[0],[18],[2],[4],[4]
266,[1],[4],[2],[4],[4]
261,[0],[18],[1],[4],[4]
76,[1],[19],[3],[4],[4]
310,[1],[19],[3],[4],[4]
23,[0],[1],[2],[4],[4]
312,[1],[11],[4],[4],[4]
147,[1],[4],[3],[4],[4]
296,[0],[3],[2],[4],[4]
197,[0],[18],[2],[4],[4]
295,[0],[0],[4],[4],[4]
278,[1],[14],[3],[4],[4]
17,[0],[13],[3],[4],[4]
21,[1],[20],[2],[4],[4]
236,[1],[0],[4],[4],[4]
314,[1],[3],[3],[4],[4]
63,[1],[3],[3],[4],[4]
137,[1],[2],[4],[4],[4]
195,[1],[20],[4],[4],[4]
6,[1],[0],[5],[4],[4]
322,[1],[18],[2],[4],[4]
11,[0],[13],[2],[4],[4]
173,[0],[0],[3],[4],[4]
245,[1],[18],[1],[4],[4]
319,[1],[18],[1],[4],[4]
248,[1],[18],[2],[4],[4]
95,[0],[1],[2],[4],[4]
326,[1],[18],[2],[4],[4]
157,[1],[3],[5],[4],[4]
329,[0],[3],[3],[4],[4]
330,[1],[5],[3],[4],[4]
333,[1],[10],[3],[4],[4]
338,[1],[9],[3],[4],[4]
282,[1],[14],[2],[4],[4]
166,[1],[13],[3],[4],[4]
342,[1],[4],[4],[4],[4]
344,[0],[10],[2],[4],[4]
341,[0],[13],[2],[4],[4]
353,[0],[10],[2],[4],[4]
362,[1],[18],[2],[4],[4]
360,[1],[18],[2],[4],[4]
359,[1],[13],[5],[4],[4]
369,[1],[20],[5],[4],[4]
378,[1],[14],[4],[4],[4]
372,[0],[13],[2],[4],[4]
386,[1],[5],[3],[4],[4]
388,[0],[20],[4],[4],[4]
384,[1],[20],[3],[4],[4]
404,[0],[7],[2],[4],[4]
393,[1],[0],[2],[4],[4]
390,[1],[18],[2],[4],[4]
382,[1],[0],[4],[4],[4]
406,[1],[4],[2],[4],[4]
415,[0],[18],[2],[4],[4]
416,[0],[13],[2],[4],[4]
428,[1],[18],[2],[4],[4]
436,[0],[13],[2],[4],[4]
420,[0],[14],[3],[4],[4]
449,[0],[3],[3],[4],[4]
452,[1],[18],[1],[4],[4]
456,[0],[16],[3],[4],[4]
457,[1],[19],[4],[4],[4]
455,[1],[19],[2],[4],[4]
473,[1],[6],[5],[4],[4]
478,[1],[3],[3],[4],[4]
480,[1],[15],[7],[4],[4]
493,[0],[0],[3],[4],[4]
497,[1],[20],[2],[4],[4]
499,[1],[0],[2],[4],[4]
507,[1],[11],[2],[4],[4]
468,[1],[3],[6],[4],[4]
523,[1],[3],[5],[4],[4]
534,[0],[3],[4],[4],[4]
526,[1],[10],[3],[4],[4]
536,[1],[4],[3],[4],[4]
541,[1],[18],[2],[4],[4]
550,[1],[14],[2],[4],[4]
537,[1],[17],[3],[4],[4]
552,[1],[3],[5],[4],[4]
560,[1],[4],[2],[4],[4]
591,[1],[18],[1],[4],[4]
592,[0],[3],[3],[4],[4]
605,[1],[14],[2],[4],[4]
590,[0],[10],[5],[4],[4]
607,[1],[13],[2],[4],[4]
624,[1],[14],[2],[4],[4]
637,[1],[4],[4],[4],[4]
628,[0],[13],[4],[4],[4]
653,[0],[18],[2],[4],[4]
649,[1],[4],[4],[4],[4]
665,[1],[0],[4],[4],[4]
660,[1],[14],[2],[4],[4]
606,[0],[7],[4],[4],[4]
691,[1],[4],[3],[4],[4]
664,[1],[0],[2],[4],[4]
689,[1],[16],[3],[4],[4]
706,[0],[10],[5],[4],[4]
715,[0],[0],[3],[4],[4]
710,[0],[18],[2],[4],[4]
737,[1],[19],[3],[4],[4]
757,[1],[18],[2],[4],[4]
743,[1],[11],[3],[4],[4]
762,[1],[17],[2],[4],[4]
776,[1],[14],[6],[4],[4]
773,[1],[18],[3],[4],[4]
785,[0],[4],[3],[4],[4]
772,[1],[18],[2],[4],[4]
765,[1],[13],[4],[4],[4]
775,[1],[10],[3],[4],[4]
793,[1],[3],[3],[4],[4]
803,[1],[3],[3],[4],[4]
805,[1],[11],[2],[4],[4]
804,[0],[13],[2],[4],[4]
822,[1],[1],[2],[4],[4]
835,[1],[1],[4],[4],[4]
839,[1],[1],[3],[4],[4]
837,[1],[18],[2],[4],[4]
847,[1],[4],[4],[4],[4]
853,[0],[18],[2],[4],[4]
845,[1],[9],[2],[4],[4]
850,[1],[13],[1],[4],[4]
861,[1],[6],[2],[4],[4]
863,[1],[14],[2],[4],[4]
867,[1],[14],[2],[4],[4]
875,[1],[13],[4],[4],[4]
879,[1],[18],[1],[4],[4]
882,[1],[10],[4],[4],[4]
869,[1],[18],[2],[4],[4]
891,[1],[13],[3],[4],[4]
896,[1],[13],[3],[4],[4]
902,[1],[3],[2],[4],[4]
911,[1],[13],[5],[4],[4]
915,[1],[4],[2],[4],[4]
939,[1],[0],[3],[4],[4]
929,[0],[17],[2],[4],[4]
61,[0],[0],[2],"[0, 1, 13]",[5]
199,[1],[14],[4],"[0, 1, 13]",[5]
300,[1],[18],[2],"[0, 1, 13]",[5]
96,[1],[1],[4],"[0, 1, 13]",[5]
250,[1],[2],[2],"[0, 1, 13]",[5]
24,[1],[4],[3],"[0, 1, 13]",[5]
289,[1],[4],[4],"[0, 1, 13]",[5]
41,[1],[0],[3],"[0, 1, 13]",[5]
59,[1],[7],[5],"[0, 1, 13]",[5]
161,[1],[1],[2],"[0, 1, 13]",[5]
144,[1],[5],[3],"[0, 1, 13]",[5]
249,[1],[6],[2],"[0, 1, 13]",[5]
167,[1],[13],[4],"[0, 1, 13]",[5]
57,[1],[14],[2],"[0, 1, 13]",[5]
43,[1],[19],[2],"[0, 1, 13]",[5]
223,[0],[3],[3],"[0, 1, 13]",[5]
83,[1],[6],[3],"[0, 1, 13]",[5]
118,[1],[14],[3],"[0, 1, 13]",[5]
275,[1],[18],[2],"[0, 1, 13]",[5]
129,[1],[12],[2],"[0, 1, 13]",[5]
177,[1],[13],[2],"[0, 1, 13]",[5]
91,[1],[5],[3],"[0, 1, 13]",[5]
13,[1],[17],[4],"[0, 1, 13]",[5]
306,[1],[18],[2],"[0, 1, 13]",[5]
274,[1],[4],[3],"[0, 1, 13]",[5]
221,[1],[14],[2],"[0, 1, 13]",[5]
22,[0],[1],[3],"[0, 1, 13]",[5]
